"label";"weight";"id"
"pagamento tecnológico";1.98684210526316;"1525"
"painel histórico";1.52777777777778;"1526"
"país diferente";0.803418803418803;"1527"
"país hospedeiro";1.06766917293233;"1528"
"país periférico";2.34895833333333;"1529"
"palavra";0.666666666666667;"1530"
"papel ativo";3.54758064516129;"1531"
"papel central";2.69;"1532"
"papel decisivo";0.775;"1533"
"papel determinante";1.55555555555556;"1534"
"papel fundamental";5.1936398467433;"1535"
"papel importante";1.24;"1536"
"papel relevante";1.33928571428571;"1537"
"papel tradicional";1.25;"1538"
"paradigma";3.35357142857143;"1539"
"paradigma científico";2.72448979591837;"1540"
"paradigma tecnoeconômico";6.375;"1541"
"paradigma tecnológico";2.28205128205128;"1542"
"paradigma tecnoprodutivo";2.5;"1543"
"paradoxo";0.2;"1544"
"parâmetro";0.5;"1545"
"parceiro";0.65;"1546"
"parceiro pequeno";1.2;"1547"
"parcial";0.5;"1548"
"paril";0.6;"1549"
"parte constitutivo";1.42857142857143;"1550"
"parte intercambiável";1.3;"1551"
"participação";2.93011063011063;"1552"
"participação direto";1.66666666666667;"1553"
"participação societário";1.71428571428571;"1554"
"participante";0.65;"1555"
"particular";4.92222222222222;"1556"
"passado";0.333333333333333;"1557"
"passagem";0.333333333333333;"1558"
"passivo";0.0714285714285714;"1559"
"passo";0.5;"1560"
"patamar tecnológico";1.681592039801;"1561"
"patent";1.25;"1562"
"patente";0.876175548589342;"1563"
"patente conjunto";0.86096256684492;"1564"
"patenteamento";0.666666666666667;"1565"
"path-dependence";2.33333333333333;"1566"
"pazó";0.333333333333333;"1567"
"pdf. acesso";1.1304347826087;"1568"
"pecuniário";1.5;"1569"
"pedido";0.166666666666667;"1570"
"pensamento";0.65;"1571"
"pensamento econômico";3.66406886338393;"1572"
"pensamento neo-schumpeteriano";1.12179487179487;"1573"
"pensamento sistêmico";1.53888888888889;"1574"
"pequeno";6.28846153846154;"1575"
"pequeno empresa";2.54879193056533;"1576"
"pequeno escala";1.525;"1577"
"pequeno grupo";1.52857142857143;"1578"
"pequeno porte";3.86666666666667;"1579"
"pequeno unidade";1.85238095238095;"1580"
"percent to";2.04761904761905;"1581"
"perda";0.2;"1582"
"perez";0.166666666666667;"1583"
"perfil";0.333333333333333;"1584"
"performance";0.6;"1585"
"performance operacional";1.75;"1586"
"pergunta";0.333333333333333;"1587"
"periferia";0.5;"1588"
"periodicidade";0.333333333333333;"1589"
"periódico";0.428571428571429;"1590"
"periodização";0.333333333333333;"1591"
"período";3.29389912413168;"1592"
"período anterior";1.42441860465116;"1593"
"período precedente";1.67441860465116;"1594"
"período seguinte";1.55677154582763;"1595"
"período t";1.41727574750831;"1596"
"perspectiva";3.92252056909952;"1597"
"perspectiva amplo";1.02315789473684;"1598"
"perspectiva analítico";1.43692307692308;"1599"
"perspectiva dinâmica";1.97560975609756;"1600"
"perspectiva evolucionário";3.75709378733572;"1601"
"perspectiva regional";1.21714285714286;"1602"
"perspectiva setorial";1.36;"1603"
"perspectiva sistêmico";1.36;"1604"
"perturbação importante";1.29166666666667;"1605"
"peso";0.533333333333333;"1606"
"pesquisa acadêmico";2.82279942279942;"1607"
"pesquisa básica";1.80115990057995;"1608"
"pesquisa básico";5.41207351058221;"1609"
"pesquisa científico";1.73153204943949;"1610"
"pesquisa empírico";3.31981351981352;"1611"
"pesquisa específico";1.22535211267606;"1612"
"pesquisa futuro";1.47058823529412;"1613"
"pesquisa industrial";1.5811163275952;"1614"
"pesquisa interno";1.22490347490348;"1615"
"pesquisa nacional";1.5668155273102;"1616"
"pesquisa puro";2.45899030546918;"1617"
"pesquisa subsequente";2.00704225352113;"1618"
"pesquisador";1.21103896103896;"1619"
"pesquisador acadêmico";1.67112299465241;"1620"
"pesquisador industrial";1.39225589225589;"1621"
"pessoa";0.333333333333333;"1622"
"pessoa físico";1.33333333333333;"1623"
"pessoal";0.666666666666667;"1624"
"pib";0.4;"1625"
"pinheiro";0.666666666666667;"1626"
"pioneirismo";0.5;"1627"
"plano";0.333333333333333;"1628"
"pluralismo metodológico";1.875;"1629"
"pnad contínuo";2;"1630"
"poder";0.644444444444444;"1631"
"política";3.37752961345024;"1632"
"política ambiental";2.1735317565772;"1633"
"política científico";3.23653530377668;"1634"
"política econômico";1.57701149425287;"1635"
"política explícito";1.45478927203065;"1636"
"política implícito";1.16034482758621;"1637"
"política industrial";2.94313552526063;"1638"
"política macroeconômico";1.84367816091954;"1639"
"política público";3.47893081761006;"1640"
"política tecnológico";1.42926374650513;"1641"
"político explícito";1.52136752136752;"1642"
"político implícito";1.22692307692308;"1643"
"político público";4.78885876931418;"1644"
"polo";0.333333333333333;"1645"
"poluente";0.727272727272727;"1646"
"poluição";0.25;"1647"
"poluidor";0.333333333333333;"1648"
"ponderação";0.25;"1649"
"ponto anterior";1.54166666666667;"1650"
"ponto estratégico";1.30769230769231;"1651"
"população";1.84615384615385;"1652"
"população heterogêneo";1.16666666666667;"1653"
"portal";0.333333333333333;"1654"
"porte";1.33333333333333;"1655"
"posição";1.38888888888889;"1656"
"posicionamento";0.833333333333333;"1657"
"posicionamento estratégico";1.72222222222222;"1658"
"positivo";0.666666666666667;"1659"
"possibilidade";2.47272727272727;"1660"
"possível desdobramento";1.17241379310345;"1661"
"posterior difusão";1.50793650793651;"1662"
"posterior utilização";1.85714285714286;"1663"
"postura";0.25;"1664"
"potencial";3.87099567099567;"1665"
"potencial efeito";1.44230769230769;"1666"
"potencial ligação";1.91428571428571;"1667"
"poupança";0.125;"1668"
"prática";3.97564102564103;"1669"
"prática cooperativa";1.69230769230769;"1670"
"prazo";0.954545454545455;"1671"
"precedente";0.333333333333333;"1672"
"preço";0.82521847690387;"1673"
"preço fixo";1.13632958801498;"1674"
"preço médio";1.19273984442524;"1675"
"precursor";0.666666666666667;"1676"
"preferência";0.333333333333333;"1677"
"prêmio nobel";1.66666666666667;"1678"
"premissa";0.352941176470588;"1679"
"preocupação";1.45;"1680"
"preocupação ambiental";2.2112676056338;"1681"
"presença";0.487179487179487;"1682"
"presente";2.81666666666667;"1683"
"presente capítulo";1.40793650793651;"1684"
"pressão";0.6;"1685"
"pressuposto";0.904545454545455;"1686"
"pressuposto principal";1.5974025974026;"1687"
"prestação";0.5;"1688"
"prestador";0.75;"1689"
"previsão";0.0714285714285714;"1690"
"primeiro adotante";1.34962406015038;"1691"
"primeiro aspecto";1.96666666666667;"1692"
"primeiro banco";2.24761904761905;"1693"
"primeiro dimensão";1.125;"1694"
"primeiro edição";1.22222222222222;"1695"
"primeiro estágio";1.44444444444444;"1696"
"primeiro fase";1.38311688311688;"1697"
"primeiro lugar";11.8936507936508;"1698"
"primeiro ponto";1.34761904761905;"1699"
"primeiro trabalho";1.38392857142857;"1700"
"primeiro universidade";1.21468926553672;"1701"
"primeiro versão";1.91718426501035;"1702"
"principal";1;"1703"
"principal autor";2.84158672543428;"1704"
"principal avanço";1.88669950738916;"1705"
"principal canal";1.25806451612903;"1706"
"principal característica";1.5934664246824;"1707"
"principal concorrente";1.66666666666667;"1708"
"principal consequência";1.67241379310345;"1709"
"principal contribuição";1.4;"1710"
"principal determinante";2.14285714285714;"1711"
"principal elemento";1.75;"1712"
"principal fator";1.69285714285714;"1713"
"principal fonte";1.5;"1714"
"principal forma";2.67982456140351;"1715"
"principal função";1.71428571428571;"1716"
"principal indicador";1.25945378151261;"1717"
"principal instrumento";1.11111111111111;"1718"
"principal local";1.33333333333333;"1719"
"principal manual";1.45173267326733;"1720"
"principal mecanismo";1.66666666666667;"1721"
"principal medida";1.525;"1722"
"principal parceiro";1.49411764705882;"1723"
"principal problema";2.24285714285714;"1724"
"principal questão";1.61538461538462;"1725"
"princípio";2.15;"1726"
"princípio fundamental";1.125;"1727"
"prioridade";0.333333333333333;"1728"
"privado";2.58492063492064;"1729"
"private equity";2.66666666666667;"1730"
"probabilidade";1.0546218487395;"1731"
"probabilidade subjetivo";1.41176470588235;"1732"
"problema inovativo";1.4;"1733"
"problema prático";1.69230769230769;"1734"
"procedimento";0.866666666666667;"1735"
"procedimento interno";1.80952380952381;"1736"
"processo biológico";1.31746031746032;"1737"
"processo contínuo";1.02545968882603;"1738"
"processo criativo";1.22093023255814;"1739"
"processo decisório";1.47372881355932;"1740"
"processo dinâmico";1.33191489361702;"1741"
"processo econômico";1.54302600472813;"1742"
"processo gradual";1.20967741935484;"1743"
"processo histórico";1.72608695652174;"1744"
"processo industrial";1.64561403508772;"1745"
"processo inovativo";10.7802385403618;"1746"
"processo interativo";2.31108695652174;"1747"
"processo lento";1.27692307692308;"1748"
"processo linear";0.951086956521739;"1749"
"processo local";1.15942028985507;"1750"
"processo novo";2.81187342290118;"1751"
"processo produtivo";9.77240385587332;"1752"
"processo racional";1.17142857142857;"1753"
"processo sequencial";1.22093023255814;"1754"
"processo sistêmico";1.39751552795031;"1755"
"produção bibliográfico";1.85507246376812;"1756"
"produção capitalista";1.25;"1757"
"produção científico";5.16062801932367;"1758"
"produção industrial";1.23809523809524;"1759"
"produção internacional";1.23399014778325;"1760"
"produção necessário";0.993333333333333;"1761"
"produção total";1.1569696969697;"1762"
"produtiva";0.333333333333333;"1763"
"produtividade";1.07105263157895;"1764"
"produtividade científico";1.89115646258503;"1765"
"produto homogêneo";0.990740740740741;"1766"
"produto inovador";1.51470588235294;"1767"
"produto intermediário";1.46774193548387;"1768"
"produto material";1.4;"1769"
"produtor";2.07359307359307;"1770"
"produtor local";1.35714285714286;"1771"
"profissional";0.875;"1772"
"programa";0.670212765957447;"1773"
"progreesso tecnológico";2.67857142857143;"1774"
"progresso";1;"1775"
"progresso técnico";5.87272727272727;"1776"
"progresso tecnológico";8.48347338935574;"1777"
"projeto";2.19616348563717;"1778"
"projeto cooperativo";1.34340659340659;"1779"
"projeto nacional";1.53174603174603;"1780"
"projeto privado";1.13888888888889;"1781"
"promoção";0.25;"1782"
"propensity";1.46153846153846;"1783"
"proposição";1.53333333333333;"1784"
"propósito";0.25;"1785"
"propósito geral";1.54545454545455;"1786"
"proposta";0.37037037037037;"1787"
"proposta metodológico";2;"1788"
"propriedade";2.12072829131653;"1789"
"propriedade científico";1.72448979591837;"1790"
"propriedade emergente";2.58333333333333;"1791"
"propriedade industrial";1.58403361344538;"1792"
"propriedade intelectual";6.19285714285714;"1793"
"propriedade privado";1.28571428571429;"1794"
"próprio incerteza";1.20879120879121;"1795"
"próprio mercado";1.45587044534413;"1796"
"próprio preço";1.26966292134831;"1797"
"próprio processo";1.22093023255814;"1798"
"proteção";0.444444444444444;"1799"
"protocolo";0.0476190476190476;"1800"
"protótipo";0.833333333333333;"1801"
"provável";0.333333333333333;"1802"
"proximidade";1.16312056737589;"1803"
"proximidade cognitivo";1.82978723404255;"1804"
"proximidade geográfico";3.62145390070922;"1805"
"proximidade institucional";1.40121580547112;"1806"
"proximidade organizacional";1.45478723404255;"1807"
"proximidade social";1.77978723404255;"1808"
"proximidade territorial";1.32978723404255;"1809"
"próximo";0.733333333333333;"1810"
"próximo ano";1.48666666666667;"1811"
"próximo seção";3.02777777777778;"1812"
"pte";0.25;"1813"
"publicação";0.125;"1814"
"público";3.51406926406926;"1815"
"puro";0.5;"1816"
"quadrante";0.153846153846154;"1817"
"quadro";2.3781746031746;"1818"
"qualidade";1.16666666666667;"1819"
"qualidade desejável";1.66666666666667;"1820"
"qualificação";0.533333333333333;"1821"
"qualificação formal";2;"1822"
"quantidade";0.491228070175439;"1823"
"quarto edição";3.48333333333333;"1824"
"quarto versão";1.8695652173913;"1825"
"questão ambiental";1.7112676056338;"1826"
"questão central";1.65909090909091;"1827"
"questão institucional";1.37441314553991;"1828"
"questão relevante";1.75;"1829"
"questionário";0.25;"1830"
"racional";0.714285714285714;"1831"
"racionalidade";0.347614071752003;"1832"
"radical";1.25;"1833"
"raíz";0.25;"1834"
"rápido";0.333333333333333;"1835"
"rápido crescimento";1.75;"1836"
"rápido difusão";3.35930735930736;"1837"
"razão";1.38888888888889;"1838"
"rdd";0.352941176470588;"1839"
"reação importante";1.46666666666667;"1840"
"realidade";1.58333333333333;"1841"
"realidade virtual";1.5;"1842"
"realização";1.09199507389163;"1843"
"recebimento";0.25;"1844"
"receita";0.733333333333333;"1845"
"receita total";1.86363636363636;"1846"
"recente";1.82564102564103;"1847"
"recompensa";0.125;"1848"
"reconhecimento";0.916666666666667;"1849"
"recorte";0.833333333333333;"1850"
"recorte nacional";1.27272727272727;"1851"
"recuperação";0.2;"1852"
"recurso financeiro";2.86197458455523;"1853"
"recurso físico";1.71428571428571;"1854"
"recurso humano";5.82045958587527;"1855"
"recurso interno";2.81670768994096;"1856"
"recurso material";1.33333333333333;"1857"
"recurso natural";2.64313725490196;"1858"
"recurso necessário";1.35672514619883;"1859"
"recurso produtivo";1.57894736842105;"1860"
"recurso público";1.46428571428571;"1861"
"red iberoamericano";2;"1862"
"rede";2.71699134199134;"1863"
"rede cooperativa";1.33333333333333;"1864"
"rede global";2.11164274322169;"1865"
"rede interno";1.51785714285714;"1866"
"rede nacional";1.33756613756614;"1867"
"rede social";2.60606060606061;"1868"
"redução";0.819047619047619;"1869"
"referência";3.38666666666667;"1870"
"referencial";1.36666666666667;"1871"
"referencial analítico";1.74358974358974;"1872"
"referencial neo-schumpeteriano";1.79166666666667;"1873"
"reflexão";0.333333333333333;"1874"
"reflexo";0.166666666666667;"1875"
"reforma protestante";2;"1876"
"região";0.534722222222222;"1877"
"regime";0.666666666666667;"1878"
"regime tecnológico";2.94545454545455;"1879"
"regional";3.57380952380952;"1880"
"registro";0.16;"1881"
"registro administrativo";0.91;"1882"
"regra";1.16369047619048;"1883"
"regra decisório";1.4875;"1884"
"regressão";0.588235294117647;"1885"
"regulação";1.73333333333333;"1886"
"regulação ambiental";1.87793427230047;"1887"
"relação cooperativa";1.24324324324324;"1888"
"relação externo";1.82608695652174;"1889"
"relação horizontal";1.22368421052632;"1890"
"relação institucional";1.17513778322107;"1891"
"relação pessoal";1.25;"1892"
"relação produtor-usuário";1.35714285714286;"1893"
"relação social";1.51521739130435;"1894"
"relação vertical";1.22368421052632;"1895"
"relacionamento";0.5;"1896"
"relacionamento cooperativo";1.53571428571429;"1897"
"relativo";1.35;"1898"
"relatório descritivo";2;"1899"
"relevância";2.63333333333333;"1900"
"relevante";4.13543956043956;"1901"
"remuneração financeiro";1.83333333333333;"1902"
"renda";1.2952380952381;"1903"
"rendimento";0.2;"1904"
"réplica";0.333333333333333;"1905"
"reposição";0.333333333333333;"1906"
"requerimento";0.333333333333333;"1907"
"respeito";0.333333333333333;"1908"
"responsável";1;"1909"
"resposta";1;"1910"
"resposta imunológico";1.66666666666667;"1911"
"restrição";0.833333333333333;"1912"
"restrito";0.833333333333333;"1913"
"resultado direto";1.33333333333333;"1914"
"resultado final";0.926136363636364;"1915"
"resultado futuro";1.38461538461538;"1916"
"resultado inovativo";1.21428571428571;"1917"
"resultado positivo";0.952380952380952;"1918"
"retardatário";0.5;"1919"
"retorno";0.2;"1920"
"retorno crescente";1.92307692307692;"1921"
"retornos";0.25;"1922"
"retornos constante";1.5;"1923"
"retornos econômico";2.06666666666667;"1924"
"retroalimentação balanceador";1.66666666666667;"1925"
"revolução";1.8419452887538;"1926"
"revolução científico";2.50265957446809;"1927"
"revolução digital";2.49129593810445;"1928"
"revolução industrial";2.31684876365727;"1929"
"revolução tecnológico";4.09684724953811;"1930"
"revoluções tecnológico";5.71521942110177;"1931"
"riável";0.333333333333333;"1932"
"rin";0.25;"1933"
"rio grande";1.76666666666667;"1934"
"risco";1.56111111111111;"1935"
"risco ambiental";1.7112676056338;"1936"
"ritmo";0.333333333333333;"1937"
"rosenberg";0.04;"1938"
"rotina";1.59285714285714;"1939"
"rotina decisório";1.38333333333333;"1940"
"rotineiro";0.333333333333333;"1941"
"royal society";2.33333333333333;"1942"
"s&t";1;"1943"
"safra tecnológico";1.76492537313433;"1944"
"sappho";0.25;"1945"
"satisfação";0.25;"1946"
"sdo";0.5;"1947"
"seção anterior";1.70833333333333;"1948"
"século";1.69047619047619;"1949"
"século xi";1.85714285714286;"1950"
"século xix";11.5507936507937;"1951"
"século xx";7.32222222222222;"1952"
"século xxi";3.35714285714286;"1953"
"segmento";1.16190476190476;"1954"
"segmento industrial";4.67659574468085;"1955"
"segmento manufatureiro";1.33333333333333;"1956"
"segmento produtivo";1.71428571428571;"1957"
"segredo industrial";4.07407407407407;"1958"
"seguinte";0.882352941176471;"1959"
"seguinte forma";1.35294117647059;"1960"
"seguinte ponto";1.23076923076923;"1961"
"seguinte tema";2.14285714285714;"1962"
"segundo";4.80726495726496;"1963"
"segundo categoria";2.28571428571429;"1964"
"segundo estágio";1.35714285714286;"1965"
"segundo lugar";10.8683760683761;"1966"
"segundo ponto";1.29166666666667;"1967"
"seguro";0.25;"1968"
"seleção";0.980443533075112;"1969"
"seleção biológico";1.5974025974026;"1970"
"seleção natural";1.45454545454545;"1971"
"seleção proveniente";1.27777777777778;"1972"
"semelhança";0.333333333333333;"1973"
"semelhante";0.3;"1974"
"semipúblico";0.333333333333333;"1975"
"sensibilidade";0.2;"1976"
"sentido amplo";1.31578947368421;"1977"
"sentido comum";1.1;"1978"
"sentido contrário";1.35;"1979"
"separação";0.25;"1980"
"sequência";0.933333333333333;"1981"
"série";0.375;"1982"
"série histórico";1.66666666666667;"1983"
"serviço financeiro";0.924107142857143;"1984"
"serviço intensivo";0.974107142857143;"1985"
"serviço novo";1.43825808625337;"1986"
"serviço postal";1.57142857142857;"1987"
"serviço tecnológico";2.85593414506415;"1988"
"setor empresarial";1.47916666666667;"1989"
"setor famílio";1.47916666666667;"1990"
"setor institucional";1.53799019607843;"1991"
"setor intensivo";0.884057971014493;"1992"
"setor privado";1.19444444444444;"1993"
"setor produtivo";3.3219696969697;"1994"
"setor público";2.79738562091503;"1995"
"setor semelhante";1.42857142857143;"1996"
"setor serviço";0.524107142857143;"1997"
"setorial";1.22222222222222;"1998"
"sharp";1;"1999"
"significado especial";1.625;"2000"
"significativo";0.875;"2001"
"similar";0.333333333333333;"2002"
"similaridade";0.166666666666667;"2003"
"simples";0.333333333333333;"2004"
"simplista";0.333333333333333;"2005"
"simulação";0.25;"2006"
"singular";0.333333333333333;"2007"
"síntese";1.33333333333333;"2008"
"sistema";0.333333333333333;"2009"
"sistema auto-organizador";1.35;"2010"
"sistema bancário";3.88917050691244;"2011"
"sistema biológico";1.23888888888889;"2012"
"sistema capitalista";7.46942905431164;"2013"
"sistema complexo";1.63636363636364;"2014"
"sistema econômico";11.1740338245495;"2015"
"sistema educacional";4.63578938889231;"2016"
"sistema financeiro";3.75713587487781;"2017"
"sistema local";4.24792049041177;"2018"
"sistema nacional";12.5564314952051;"2019"
"sistema produtivo";1.2593537414966;"2020"
"sistema regional";1.19275929549902;"2021"
"sistema setorial";3.19275929549902;"2022"
"sistema tecnológico";3.02385173247381;"2023"
"sistêmico";0.888888888888889;"2024"
"sistêmico necessário";2.11111111111111;"2025"
"situação";1.92380952380952;"2026"
"sni";0.43859649122807;"2027"
"sni anfitrião";1.19047619047619;"2028"
"social";7.51971375398795;"2029"
"sociedade";0.860805860805861;"2030"
"sociedade industrial";1.45868945868946;"2031"
"sociologia";0.25;"2032"
"software";0.25;"2033"
"solução";2.27619047619048;"2034"
"solução coletiva";1.75;"2035"
"spin-off";0.333333333333333;"2036"
"start-up";1.2;"2037"
"stephen hymer";1.10526315789474;"2038"
"subcontratação";0.333333333333333;"2039"
"subdesenvolvimento";0.25;"2040"
"subordinação";0.666666666666667;"2041"
"subsidiário";0.458333333333333;"2042"
"subsistema";0.25;"2043"
"substância";0.2;"2044"
"subtração";0.666666666666667;"2045"
"subvenção";0.777777777777778;"2046"
"subvenção econômico";1.84444444444444;"2047"
"sucesso";1.38055555555556;"2048"
"sucesso comercial";1.22222222222222;"2049"
"suficiente";0.333333333333333;"2050"
"sujeitar";0.333333333333333;"2051"
"sujeito";0.25;"2052"
"sumário descrição";1.75;"2053"
"superação";0.2;"2054"
"suporte";1;"2055"
"suposição";0.333333333333333;"2056"
"suposto";0.333333333333333;"2057"
"surgimento";0.325;"2058"
"survey";0.75;"2059"
"sustentabilidade";0.43448275862069;"2060"
"sustentabilidade ambiental";0.8;"2061"
"szapiro";0.333333333333333;"2062"
"tácito";2.25;"2063"
"tamanho";0.25;"2064"
"tamanho médio";1.25;"2065"
"tarefa";0.583333333333333;"2066"
"taxa";1.06078431372549;"2067"
"taxonomia setorial";1.8;"2068"
"technological activities";1.6;"2069"
"technological gatekeeper";2;"2070"
"técnica";0.80952380952381;"2071"
"técnica oriundo";2;"2072"
"técnico";3.98484848484848;"2073"
"tecnologia ambiental";1.92686393590903;"2074"
"tecnologia básico";1.46428571428571;"2075"
"tecnologia bom";1.30065359477124;"2076"
"tecnologia central";1.43548387096774;"2077"
"tecnologia complementar";1.41176470588235;"2078"
"tecnologia concorrente";1.91176470588235;"2079"
"tecnologia digital";1.72222222222222;"2080"
"tecnologia emergente";1.56881720430108;"2081"
"tecnologia estrangeiro";2.37865047233468;"2082"
"tecnologia externo";1.28909090909091;"2083"
"tecnologia físico";3.77280701754386;"2084"
"tecnologia internacional";1.55307692307692;"2085"
"tecnologia limpa";1.8822629969419;"2086"
"tecnologia limpo";1.71559633027523;"2087"
"tecnologia produtivo";1.64114832535885;"2088"
"tecnologia social";3.31958121109225;"2089"
"tecnologias";0.4;"2090"
"tecnologias estrangeiro";1.28461538461538;"2091"
"tecnológica";0.333333333333333;"2092"
"tecnológico internacional";2.31891891891892;"2093"
"telegraph company";2.125;"2094"
"tema";1.55;"2095"
"tema emergente";1.65;"2096"
"temática";0.333333333333333;"2097"
"tempo histórico";1.3;"2098"
"tempo remoto";1.75;"2099"
"tempo t";1.28131868131868;"2100"
"tend to";2.4375;"2101"
"tendência";1.2;"2102"
"tendência inevitável";2;"2103"
"tensão";0.333333333333333;"2104"
"tentativa";0.333333333333333;"2105"
"teoria clássico";1.6;"2106"
"teoria convencional";1.95906432748538;"2107"
"teoria econômico";6.43911253316444;"2108"
"teoria evolucionário";2.85304169514696;"2109"
"teoria evolucionista";1.63267543859649;"2110"
"teoria neoclássico";1.12121212121212;"2111"
"teórico";0.6;"2112"
"terceiro";4.28888888888889;"2113"
"terceiro abordagem";2;"2114"
"terceiro edição";3.44761904761905;"2115"
"terceiro itália";1.8;"2116"
"terceiro lugar";3.77777777777778;"2117"
"terceiro versão";1.8695652173913;"2118"
"terciário";0.333333333333333;"2119"
"terminologia sistema";1.33561643835616;"2120"
"termo";3.58333333333333;"2121"
"termo relativo";1.95;"2122"
"termos";1.85757575757576;"2123"
"termos monetário";1.6;"2124"
"territorial";0.5;"2125"
"território";0.542857142857143;"2126"
"território nacional";1.4;"2127"
"teste";0.75;"2128"
"teste clínicos";2;"2129"
"texto";0.210526315789474;"2130"
"thar";2.57142857142857;"2131"
"the";0.25;"2132"
"theory";1.25;"2133"
"tic";0.0625;"2134"
"time";1.25;"2135"
"típico";1.19047619047619;"2136"
"tipo conclusivo";1.28571428571429;"2137"
"tipologia";0.333333333333333;"2138"
"tomada";0.0714285714285714;"2139"
"tool";0.333333333333333;"2140"
"total";2.06060606060606;"2141"
"trabalhador";0.785964912280702;"2142"
"trabalhador agrícola";1.33333333333333;"2143"
"trabalho pioneiro";0.9;"2144"
"trabalho seminal";1.3125;"2145"
"tradição";1.42857142857143;"2146"
"tradição evolucionário";1.75;"2147"
"tradicional";0.5;"2148"
"trajetória histórico";1.36021505376344;"2149"
"trajetória tecnológico";4.78684210526316;"2150"
"transação";0.333333333333333;"2151"
"transbordamento";0.64;"2152"
"transbordamento local";1.71142857142857;"2153"
"transferência";1.00333333333333;"2154"
"transferência internacional";1.82641025641026;"2155"
"transferência tecnológico";1.93538461538462;"2156"
"transformação";2.7702380952381;"2157"
"transformação estrutural";4.16666666666667;"2158"
"transição";0.5;"2159"
"transmissão";0.45;"2160"
"transporte";0.333333333333333;"2161"
"tratamento";0.761904761904762;"2162"
"tratamento tratamento";0.428571428571429;"2163"
"treinamento";1.36904761904762;"2164"
"troca";1.07619047619048;"2165"
"troca tecnológico";1.88205128205128;"2166"
"último";1.61111111111111;"2167"
"último ano";6.25337995337995;"2168"
"último década";3.17307692307692;"2169"
"último instância";3.5;"2170"
"último seção";1.46153846153846;"2171"
"unesco";0.571428571428571;"2172"
"união europeia";1.85714285714286;"2173"
"união europeu";1.85714285714286;"2174"
"único";0.333333333333333;"2175"
"único produto";1.31034482758621;"2176"
"unidade";3.20945165945166;"2177"
"unidade experimental";1.38888888888889;"2178"
"unidade institucional";1.45882352941176;"2179"
"unidade monetário";1.63888888888889;"2180"
"universidade";0.214689265536723;"2181"
"universidade americano";1.21468926553672;"2182"
"universidade desenvolvedor";1.21468926553672;"2183"
"universidade empreendedor";1.15913370998117;"2184"
"universidade moderno";1.21468926553672;"2185"
"universidade técnico";1.08968926553672;"2186"
"universo";0.333333333333333;"2187"
"using";1;"2188"
"usuário";1.87232142857143;"2189"
"usuário final";1.09375;"2190"
"usuário potencial";1.2;"2191"
"utilidade";0.333333333333333;"2192"
"utilização";1.10714285714286;"2193"
"vacina";0.166666666666667;"2194"
"valor econômico";1.22297297297297;"2195"
"valor experimento";1.31868131868132;"2196"
"valor presente";2.39010989010989;"2197"
"vantagem";2.92296326981497;"2198"
"vantagem competitivo";6.67296326981497;"2199"
"vantagem concorrencial";1.88235294117647;"2200"
"vantagem locacional";1.54616588419405;"2201"
"variável";2.47832167832168;"2202"
"variável endógena";1.89090909090909;"2203"
"variável etapa";1.55757575757576;"2204"
"variável instrumental";1.89090909090909;"2205"
"variedade";0.533333333333333;"2206"
"variedade tecnológico";1.68036529680365;"2207"
"veblen";0.166666666666667;"2208"
"velho";0.625;"2209"
"velho tecnologia";1.03676470588235;"2210"
"velocidade";0.333333333333333;"2211"
"venda";0.0526315789473684;"2212"
"venture capital";1.73648648648649;"2213"
"verdadeiro ciência";1.10891089108911;"2214"
"versão";3.23623188405797;"2215"
"versão anterior";1.7445652173913;"2216"
"versão inicial";1.66666666666667;"2217"
"vertente dominante";2.55555555555556;"2218"
"vetor";0.45;"2219"
"vez";1.22876984126984;"2220"
"via";0.333333333333333;"2221"
"viagem";0.6;"2222"
"vida";1.62878787878788;"2223"
"vida econômico";1.54545454545455;"2224"
"viés";0.905263157894737;"2225"
"viés doméstico";1.46666666666667;"2226"
"vínculos";0.5;"2227"
"vínculos cooperativo";1.53571428571429;"2228"
"visão amplo";1.135;"2229"
"visão evolucionista";1.4;"2230"
"visão neo-schumpeteriano";1.45454545454545;"2231"
"visão sistêmico";2.81818181818182;"2232"
"vista";1.19358974358974;"2233"
"volume";1.09722222222222;"2234"
"wahba";0.555555555555556;"2235"
"well";0.666666666666667;"2236"
"wilkim";0.0909090909090909;"2237"
"wolff";0.2;"2238"
