dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,986,1980,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA BEZERRA DE MENEZES,
COM SEDE EM NANUQUE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NANUQUE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-21,000149294,PL. 986 1980 - PROJETO DE LEI,1688,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7956 1981 - LEI ORDINÁRIA,20120202,0925,rosanacf,1980-11-19,"list(passo = 1, data = ""1980-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7956/1981,LEI 7956 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,985,1980,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DECLARA DE UTILIDADE PÚBLICA O JUVENTUS ESPORTE CLUBE, COM SEDE
EM TRÊS CORAÇÕES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TRÊS CORAÇÕES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-21,000149295,PL. 985 1980 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7949 1981 - LEI ORDINÁRIA,20120202,0925,rosanacf,1980-11-19,"list(passo = 1, data = ""1980-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 9 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 6 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 6 1981"")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7949/1981,LEI 7949 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,972,1980,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA CACIQUE DA RUA BOM
JESUS, COM SEDE EM RAUL SOARES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RAUL SOARES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-20,000149296,PL. 972 1980 - PROJETO DE LEI,1698,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7965 1981 - LEI ORDINÁRIA,20120202,0926,rosanacf,1980-11-18,"list(passo = 1, data = ""1980-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 6 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7965/1981,LEI 7965 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,971,1980,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE DE BOM RETIRO,
RIO NEGRO, ALVORADA, NOVA VISTA, NOVO SANTA INÊS - ABRANES, DE SABARÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SABARÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-19,000149297,PL. 971 1980 - PROJETO DE LEI,1935,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7937 1981 - LEI ORDINÁRIA,20120202,0928,rosanacf,1980-11-17,"list(passo = 1, data = ""1980-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7937/1981,LEI 7937 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,970,1980,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE PREFEITO ARISTIDES BATISTA À ATUAL ESCOLA ESTADUAL
CORAÇÃO DE JESUS, DE CORAÇÃO DE JESUS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CORAÇÃO DE JESUS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-19,000149298,PL. 970 1980 - PROJETO DE LEI,739,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7931 1981 - LEI ORDINÁRIA,20120508,1509,rosanacf,1980-11-17,"list(passo = 1, data = ""1980-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1981"")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7931/1981,LEI 7931 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,969,1980,DEPUTADO ELMO BRAZ                         PP,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO CRISTÃ PEDRO II, COM
SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-18,000149300,PL. 969 1980 - PROJETO DE LEI,1689,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8246 1982 - LEI ORDINÁRIA,20120202,0929,rosanacf,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 6 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 15 5 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 27 5 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO DA LEI: 10 6 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 7 1982"")",list(),list(),N,"list(id = 1689, nome = ""DEPUTADO ELMO BRAZ"", partido = ""PP"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8246/1982,LEI 8246 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,967,1980,DEPUTADO JOÃO FERRAZ                       PDS,"CRIA A MEDALHA DO MÉRITO POLICIAL CIVIL DELEGADO LUIZ SOARES DE SOUZA
ROCHA.","CRIAÇÃO, MEDALHA, MÉRITO, POLICIAL CIVIL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-18,000149301,PL. 967 1980 - PROJETO DE LEI,1171,DELIBERAÇÃO DE PLENÁRIO,HOMENAGEM,LEI 7920 1981 - LEI ORDINÁRIA,20150423,1157,malves,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 12 1980\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 12 1980\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: (NÃO CONSTA)\nSEGURANÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: (NÃO CONSTA)\nSEGURANÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 5 12 1980\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 12 12 1980\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 1 1981"")",list(),list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,NULL,SEGURANÇA PÚBLICA,NA,/legislacao/mineira/LEI/7920/1981,LEI 7920 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,966,1980,DEPUTADO HÉLIO RESENDE                     PFL,"DÁ DENOMINAÇÃO DE LUIZ GONÇALVES DA SILVA À ESCOLA ESTADUAL DE PRIMEIRO
GRAU DA LOCALIDADE DE QUEBRA, MUNICÍPIO DE LAMIM.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, LAMIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-18,000149302,PL. 966 1980 - PROJETO DE LEI,2037,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7932 1981 - LEI ORDINÁRIA,20120508,1511,rosanacf,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1981"")",list(),list(),N,"list(id = 2037, nome = ""DEPUTADO HÉLIO RESENDE"", partido = ""PFL"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7932/1981,LEI 7932 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,965,1980,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE E RELIGIOSA DE
MOÇAMBIQUES E CONGADOS DE ARAGUARI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAGUARI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-18,000149303,PL. 965 1980 - PROJETO DE LEI,1692,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7938 1981 - LEI ORDINÁRIA,20120202,0930,rosanacf,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 8 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7938/1981,LEI 7938 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,964,1980,DEPUTADO OTACÍLIO MIRANDA                  PDT,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL HEITOR AO ANEXO DA ESCOLA ESTADUAL
PROFESSOR BASÍLIO DE MAGALHÃES, DA CIDADE DE NAZARENO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NAZARENO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-18,000149304,PL. 964 1980 - PROJETO DE LEI,2048,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120508,1512,rosanacf,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2048, nome = ""DEPUTADO OTACÍLIO MIRANDA"", partido = ""PDT"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,963,1980,DEPUTADO RUFINO NETO                       MDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL PROFESSORA CELINA MACHADO À ESCOLA
ESTADUAL CALADINHO, DE PRIMEIRO GRAU, DE CORONEL FABRICIANO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CORONEL FABRICIANO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-18,000149305,PL. 963 1980 - PROJETO DE LEI,1935,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7933 1981 - LEI ORDINÁRIA,20120508,1513,rosanacf,1980-11-14,"list(passo = 1, data = ""1980-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 5 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 5 1981"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7933/1981,LEI 7933 1981 - LEI ORDINÁRIA
